enzyme_ec	metabolite_id	reaction_id	is_substrate	is_product
1.3.1.2	C21028	R01415	True	False
1.3.1.2	C00178	R01415	False	True
1.3.1.2	C07649	R08226	True	False
1.3.1.2	C16630	R08226	False	True
1.3.1.2	C00106	R00978	False	True
1.3.1.2	C00429	R00978	True	False
1.3.1.21	C01164	R01451	False	True
1.3.1.21	C00187	R01451	True	False
1.3.1.21	C08821	R07487	False	True
1.3.1.21	C15783	R07487	True	False
1.3.1.21	C15781	R07492	False	True
1.3.1.21	C15780	R07492	True	False
1.3.1.22	C03681	R02208	True	False
1.3.1.22	C00410	R02208	False	True
1.3.1.22	C03917	R02497	True	False
1.3.1.22	C00535	R02497	False	True
1.3.1.22	C00599	R02610	False	True
1.3.1.22	C03238	R02610	True	False
1.3.1.22	C03588	R02892	True	False
1.3.1.22	C00762	R02892	False	True
1.3.1.22	C15786	R07429	False	True
1.3.1.22	C15785	R07429	True	False
1.3.1.22	C15797	R07447	False	True
1.3.1.22	C15796	R07447	True	False
1.3.1.22	C03205	R08954	True	False
1.3.1.22	C18040	R08954	False	True
1.3.1.22	C00674	R10242	True	False
1.3.1.22	C00280	R10242	False	True
1.3.1.22	C00619	R13214	False	True
1.3.1.22	C02940	R13214	True	False
1.3.1.22	C01176	R13215	False	True
1.3.1.22	C22831	R13215	True	False
1.3.1.3	C00280	R01835	False	True
1.3.1.3	C03772	R01835	True	False
1.3.1.3	C00410	R02219	True	False
1.3.1.3	C05479	R02219	False	True
1.3.1.3	C05293	R02498	True	False
1.3.1.3	C00535	R02498	False	True
1.3.1.3	C03091	R02609	True	False
1.3.1.3	C00599	R02609	False	True
1.3.1.3	C00735	R02841	False	True
1.3.1.3	C05471	R02841	True	False
1.3.1.3	C05469	R02893	True	False
1.3.1.3	C00762	R02893	False	True
1.3.1.3	C05473	R03713	True	False
1.3.1.3	C01780	R03713	False	True
1.3.1.3	C05475	R03850	True	False
1.3.1.3	C02140	R03850	False	True
1.3.1.3	C05451	R04817	True	False
1.3.1.3	C05455	R04817	False	True
1.3.1.3	C05453	R04823	True	False
1.3.1.3	C17339	R04823	False	True
1.3.1.33	C11831	R06286	False	True
1.3.1.33	C11832	R06286	True	False
1.3.1.33	C02139	R03845	True	False
1.3.1.33	C02880	R03845	False	True
1.3.1.38	C00154	R01278	True	False
1.3.1.38	C05272	R01278	False	True
1.3.1.38	C05276	R03776	False	True
1.3.1.38	C01944	R03776	True	False
1.3.1.38	C03221	R03856	False	True
1.3.1.38	C01832	R03856	True	False
1.3.1.38	C02593	R03989	True	False
1.3.1.38	C05273	R03989	False	True
1.3.1.38	C05274	R04753	True	False
1.3.1.38	C05275	R04753	False	True
1.3.1.38	C05270	R06985	False	True
1.3.1.38	C05271	R06985	True	False
1.3.1.38	C00658	R07162	False	True
1.3.1.38	C00040	R07162	True	False
1.3.1.42	C13816	R12992	False	True
1.3.1.42	C22503	R12992	True	False
1.3.1.42	C04780	R03401	True	False
1.3.1.42	C01226	R03401	False	True
1.3.1.45	C10419	R06563	False	True
1.3.1.45	C12135	R06563	True	False
1.3.1.45	C16226	R07747	True	False
1.3.1.45	C16227	R07747	False	True
1.3.1.45	C16228	R07751	False	True
1.3.1.45	C02920	R06562	True	False
1.3.1.45	C00786	R06562	False	True
1.3.1.70	C11508	R07483	True	False
1.3.1.70	C15776	R07483	False	True
1.3.1.70	C05108	R05639	True	False
1.3.1.70	C11455	R05639	False	True
1.3.1.72	C00187	R01457	True	False
1.3.1.72	C01802	R01457	False	True
1.3.1.72	C01724	R03689	True	False
1.3.1.72	C05109	R03689	False	True
1.3.1.72	C03845	R07498	False	True
1.3.1.72	C05437	R07498	True	False
1.3.1.72	C15915	R07499	False	True
1.3.1.72	C05108	R07499	True	False
1.3.1.72	C01164	R07507	False	True
1.3.1.72	C05107	R07507	True	False
1.3.1.72	C01189	R05703	True	False
1.3.1.72	C05439	R05703	False	True
1.3.1.75	C02139	R06272	False	True
1.3.1.75	C11832	R06272	True	False
1.3.1.75	C11831	R06896	True	False
1.3.1.75	C02880	R06896	False	True
1.3.1.77	C05904	R06541	False	True
1.3.1.77	C12128	R06541	True	False
1.3.1.77	C09727	R06542	True	False
1.3.1.77	C05905	R06542	False	True
1.3.1.77	C12136	R06543	True	False
1.3.1.77	C05908	R06543	False	True
1.3.1.77	C21381	R07351	False	True
1.3.1.77	C22577	R07351	True	False
1.3.1.78	C00826	R00733	True	False
1.3.1.78	C00082	R00733	False	True
1.3.1.83	C05427	R02063	False	True
1.3.1.83	C00353	R02063	True	False
1.3.1.9	C00693	R01403	False	True
1.3.1.9	C00173	R01403	True	False
1.3.1.9	C04246	R04429	False	True
1.3.1.9	C05745	R04429	True	False
1.3.1.9	C05223	R04724	True	False
1.3.1.9	C05758	R04724	False	True
1.3.1.9	C05749	R04955	True	False
1.3.1.9	C05748	R04955	False	True
1.3.1.9	C05751	R04958	False	True
1.3.1.9	C05752	R04958	True	False
1.3.1.9	C05754	R04961	False	True
1.3.1.9	C05755	R04961	True	False
1.3.1.9	C05760	R04966	False	True
1.3.1.9	C05761	R04966	True	False
1.3.1.9	C05764	R04969	True	False
1.3.1.9	C05763	R04969	False	True
1.3.1.9	C16221	R07765	True	False
1.3.1.9	C04088	R07765	False	True
1.3.1.93	C00412	R07761	False	True
1.3.1.93	C16218	R07761	True	False
1.3.1.93	C02843	R09449	False	True
1.3.1.93	C00658	R09449	True	False
1.3.1.93	C20876	R10828	True	False
1.3.1.93	C20879	R10828	False	True
1.3.1.94	C22975	R13444	True	False
1.3.1.94	C22974	R13444	False	True
1.3.2.3	C00126	R12144	False	True
1.3.2.3	C00125	R12144	True	False
1.3.2.3	C05422	R12144	False	True
1.3.2.3	C01115	R12144	True	False
1.3.2.3	C00072	R00640	False	True
1.3.3.15	C03263	R04178	True	False
1.3.3.15	C05770	R04178	False	True
1.3.3.15	C00007	R04178	True	False
1.3.3.3	C03263	R03220	True	False
1.3.3.3	C01079	R03220	False	True
1.3.3.3	C00007	R03220	True	False
1.3.3.4	C01079	R03222	True	False
1.3.3.4	C00007	R03222	True	False
1.3.3.4	C02191	R03222	False	True
1.3.3.6	C00877	R01175	False	True
1.3.3.6	C00136	R01175	True	False
1.3.3.6	C00016	R01175	True	False
1.3.3.6	C01352	R01175	False	True
1.3.3.6	C00154	R01279	True	False
1.3.3.6	C05272	R01279	False	True
1.3.3.6	C05276	R03777	False	True
1.3.3.6	C01944	R03777	True	False
1.3.3.6	C03221	R03857	False	True
1.3.3.6	C01832	R03857	True	False
1.3.3.6	C02593	R03990	True	False
1.3.3.6	C05273	R03990	False	True
1.3.3.6	C05270	R04751	True	False
1.3.3.6	C05271	R04751	False	True
1.3.3.6	C05274	R04754	True	False
1.3.3.6	C05275	R04754	False	True
1.3.3.6	C16328	R07888	False	True
1.3.3.6	C16327	R07888	True	False
1.3.3.6	C16332	R07892	False	True
1.3.3.6	C16331	R07892	True	False
1.3.3.6	C16336	R07896	False	True
1.3.3.6	C16335	R07896	True	False
1.3.5.1	C00042	R02164	True	False
1.3.5.1	C00122	R02164	False	True
1.3.5.1	C15602	R02164	True	False
1.3.5.1	C15603	R02164	False	True
1.3.5.1	C00399	R13223	True	False
1.3.5.1	C00390	R13223	False	True
1.3.5.2	C00337	R01868	True	False
1.3.5.2	C00295	R01868	False	True
1.3.5.2	C15602	R01868	True	False
1.3.5.2	C15603	R01868	False	True
1.3.5.5	C00030	R04786	False	True
1.3.5.5	C00028	R04786	True	False
1.3.5.5	C05413	R04786	True	False
1.3.5.5	C05414	R04786	False	True
1.3.5.5	C05430	R04787	False	True
1.3.5.5	C02061	R09652	True	False
1.3.5.5	C16693	R09652	False	True
1.3.5.5	C19764	R09652	False	True
1.3.5.5	C05421	R09652	True	False
1.3.5.5	C19765	R09653	False	True
1.3.5.6	C00028	R04798	False	True
1.3.5.6	C00007	R04798	True	False
1.3.5.6	C05430	R04798	True	False
1.3.5.6	C00030	R04798	True	False
1.3.5.6	C05431	R04798	False	True
1.3.5.6	C05432	R04800	False	True
1.3.5.6	C15858	R07511	False	True
1.3.5.6	C15857	R07511	True	False
1.3.5.6	C15602	R07511	True	False
1.3.5.6	C15603	R07511	False	True
1.3.5.6	C19759	R09656	False	True
1.3.7.12	C18022	R09032	False	True
1.3.7.12	C00138	R09032	False	True
1.3.7.12	C00139	R09032	True	False
1.3.7.12	C18098	R09032	True	False
1.3.7.4	C00138	R03678	False	True
1.3.7.4	C05913	R03678	True	False
1.3.7.4	C00139	R03678	True	False
1.3.7.4	C00500	R03678	False	True
1.3.8.4	C00016	R04095	True	False
1.3.8.4	C02939	R04095	True	False
1.3.8.4	C01352	R04095	False	True
1.3.8.4	C03069	R04095	False	True
1.3.8.4	C04570	R04096	False	True
1.3.8.4	C04253	R04096	True	False
1.3.8.7	C00030	R02661	False	True
1.3.8.7	C00028	R02661	True	False
1.3.8.7	C03460	R02661	False	True
1.3.8.7	C00630	R02661	True	False
1.3.8.7	C15980	R03172	True	False
1.3.8.7	C03345	R03172	False	True
1.3.8.7	C04253	R00392	True	False
1.3.8.7	C00605	R00392	False	True
1.3.8.7	C00040	R00392	True	False
1.3.8.7	C04570	R00392	False	True
1.3.8.7	C00877	R01175	False	True
1.3.8.7	C00136	R01175	True	False
1.3.8.7	C00016	R01175	True	False
1.3.8.7	C01352	R01175	False	True
1.3.8.7	C00154	R01279	True	False
1.3.8.7	C05272	R01279	False	True
1.3.8.7	C05276	R03777	False	True
1.3.8.7	C01944	R03777	True	False
1.3.8.7	C03221	R03857	False	True
1.3.8.7	C01832	R03857	True	False
1.3.8.7	C02593	R03990	True	False
1.3.8.7	C05273	R03990	False	True
1.3.8.7	C02939	R04095	True	False
1.3.8.7	C03069	R04095	False	True
1.3.8.7	C05270	R04751	True	False
1.3.8.7	C05271	R04751	False	True
1.4.1.14	C00025	R00093	True	False
1.4.1.14	C00064	R00093	False	True
1.4.1.14	C00026	R00093	False	True
1.4.1.3	C05167	R00145	True	False
1.4.1.3	C00161	R00145	False	True
1.4.1.3	C00025	R00243	True	False
1.4.1.3	C00026	R00243	False	True
1.4.1.4	C05167	R00145	True	False
1.4.1.4	C00161	R00145	False	True
1.4.1.4	C00025	R00248	True	False
1.4.1.4	C00026	R00248	False	True
1.4.3.16	C00036	R00357	False	True
1.4.3.16	C00007	R00357	True	False
1.4.3.16	C00049	R00357	True	False
1.4.3.16	C05840	R00481	False	True
1.4.3.21	C06178	R04027	False	True
1.4.3.21	C00007	R04027	True	False
1.4.3.21	C02723	R04027	True	False
1.4.3.21	C01672	R06740	True	False
1.4.3.21	C12455	R06740	False	True
1.4.3.21	C00071	R01853	False	True
1.4.3.21	C00375	R01853	True	False
1.4.3.21	C03765	R02382	False	True
1.4.3.21	C00483	R02382	True	False
1.4.3.21	C01888	R02529	True	False
1.4.3.21	C00546	R02529	False	True
1.4.3.21	C05332	R02613	True	False
1.4.3.21	C00601	R02613	False	True
1.4.3.21	C00986	R03139	True	False
1.4.3.21	C05665	R03139	False	True
1.4.3.21	C04043	R04300	False	True
1.4.3.21	C03758	R04300	True	False
1.4.3.21	C00067	R06154	False	True
1.4.3.21	C00218	R06154	True	False
1.4.3.5	C00534	R01710	True	False
1.4.3.5	C00250	R01710	False	True
1.4.3.5	C00007	R01710	True	False
1.4.3.5	C00314	R01711	True	False
1.4.3.5	C00018	R00277	False	True
1.4.3.5	C00647	R00277	True	False
1.4.3.5	C00627	R00278	True	False
1.4.4.2	C00037	R03425	True	False
1.4.4.2	C02051	R03425	True	False
1.4.4.2	C01242	R03425	False	True
1.4.7.1	C00139	R00021	True	False
1.4.7.1	C00025	R00021	True	False
1.4.7.1	C00138	R00021	False	True
1.4.7.1	C00026	R00021	False	True
1.4.7.1	C00064	R00021	False	True
1.5.1.2	C01157	R03291	True	False
1.5.1.2	C04281	R03291	False	True
1.5.1.2	C03912	R01248	False	True
1.5.1.2	C00148	R01248	True	False
1.5.1.3	C00101	R00936	True	False
1.5.1.3	C00415	R00936	False	True
1.5.1.3	C00504	R00937	False	True
1.5.1.3	C02953	R11765	False	True
1.5.1.3	C00272	R11765	True	False
1.5.1.54	C00440	R07168	True	False
1.5.1.54	C00143	R07168	False	True
1.5.1.8	C00449	R00716	True	False
1.5.1.8	C00026	R00716	False	True
1.5.1.8	C00047	R00716	False	True
1.5.1.9	C00025	R02313	False	True
1.5.1.9	C00449	R02313	True	False
1.5.1.9	C04076	R02313	False	True
1.5.3.1	C00213	R00610	True	False
1.5.3.1	C00067	R00610	False	True
1.5.3.1	C00007	R00610	True	False
1.5.3.1	C00037	R00610	False	True
1.5.3.14	C00315	R01914	True	False
1.5.3.14	C00986	R01914	False	True
1.5.3.14	C00007	R01914	True	False
1.5.3.14	C00555	R01914	False	True
1.5.3.16	C00007	R09076	True	False
1.5.3.16	C00315	R09076	False	True
1.5.3.16	C05665	R09076	False	True
1.5.3.16	C00750	R09076	True	False
1.5.3.17	C00007	R09076	True	False
1.5.3.17	C00315	R09076	False	True
1.5.3.17	C05665	R09076	False	True
1.5.3.17	C00750	R09076	True	False
1.5.3.17	C00134	R09077	False	True
1.5.3.17	C02567	R03899	True	False
1.5.3.17	C18170	R03899	False	True
1.5.3.17	C00612	R09074	True	False
1.5.3.7	C00450	R02204	False	True
1.5.3.7	C00408	R02204	True	False
1.5.3.7	C00007	R02204	True	False
1.5.5.1	C00399	R04433	True	False
1.5.5.1	C04253	R04433	False	True
1.5.5.1	C04570	R04433	True	False
1.5.5.1	C00390	R04433	False	True
1.5.5.2	C03912	R01253	False	True
1.5.5.2	C15602	R01253	True	False
1.5.5.2	C00148	R01253	True	False
1.5.5.2	C15603	R01253	False	True
1.5.99.12	C00028	R05708	True	False
1.5.99.12	C00030	R05708	False	True
1.5.99.12	C07330	R05708	False	True
1.5.99.12	C00147	R05708	False	True
1.5.99.12	C04083	R05708	True	False
1.6.2.2	C00999	R00100	False	True
1.6.2.2	C00996	R00100	True	False
1.6.2.4	C00924	R00106	False	True
1.6.2.4	C00923	R00106	True	False
1.6.2.4	C06109	R05102	True	False
1.6.2.4	C06110	R05102	False	True
1.6.2.4	C00999	R08539	False	True
1.6.2.4	C00996	R08539	True	False
1.6.2.4	C03161	R08551	True	False
1.6.2.4	C03024	R08551	False	True
1.6.3.5	C20744	R10635	True	False
1.6.3.5	C00007	R10635	True	False
1.6.3.5	C20745	R10636	True	False
1.6.3.5	C21423	R11504	True	False
1.6.3.5	C21424	R11505	True	False
1.6.5.12	C13309	R11061	True	False
1.6.5.12	C21084	R11061	False	True
1.6.5.2	C05819	R02964	False	True
1.6.5.2	C00828	R02964	True	False
1.6.5.2	C01628	R03643	True	False
1.6.5.2	C05850	R03643	False	True
1.6.5.2	C02059	R03816	True	False
1.6.5.2	C03313	R03816	False	True
1.6.5.2	C15602	R07358	True	False
1.6.5.2	C15603	R07358	False	True
1.6.5.4	C00072	R00095	True	False
1.6.5.4	C01041	R00095	False	True
1.6.5.5	C05309	R02364	False	True
1.6.5.5	C15602	R02364	True	False
1.6.5.9	C00399	R02163	False	True
1.6.5.9	C00390	R02163	True	False
1.6.5.9	C15602	R07358	True	False
1.6.5.9	C15603	R07358	False	True
1.7.1.1	C00088	R00794	True	False
1.7.1.1	C00244	R00794	False	True
1.7.1.2	C00088	R00794	True	False
1.7.1.2	C00244	R00794	False	True
1.7.1.3	C00088	R00796	True	False
1.7.1.3	C00244	R00796	False	True
1.7.3.3	C16362	R07981	False	True
1.7.3.3	C16361	R07981	True	False
1.7.3.3	C00007	R07981	True	False
1.7.3.3	C11821	R02106	False	True
1.7.3.3	C00366	R02106	True	False
1.7.7.1	C00138	R00790	False	True
1.7.7.1	C00088	R00790	False	True
1.7.7.1	C00139	R00790	True	False
1.8.1.4	C00248	R01698	False	True
1.8.1.4	C00579	R01698	True	False
1.8.1.4	C02051	R03815	False	True
1.8.1.4	C02972	R03815	True	False
1.8.1.4	C15973	R07618	True	False
1.8.1.4	C15972	R07618	False	True
1.8.1.4	C16832	R08550	True	False
1.8.1.4	C16237	R08550	False	True
1.8.1.7	C00051	R00094	True	False
1.8.1.7	C00127	R00094	False	True
1.8.1.8	C02315	R03913	True	False
1.8.1.8	C02582	R03913	False	True
1.8.1.9	C00097	R00900	True	False
1.8.1.9	C05526	R00900	False	True
1.8.1.9	C00051	R00900	True	False
1.8.1.9	C05684	R03596	False	True
1.8.1.9	C01528	R03596	True	False
1.8.1.9	C18902	R09372	True	False
1.8.1.9	C05703	R09372	False	True
1.8.1.9	C00342	R02016	True	False
1.8.1.9	C00343	R02016	False	True
1.8.3.1	C00059	R00533	False	True
1.8.3.1	C00007	R00533	True	False
1.8.3.1	C00094	R00533	True	False
1.8.3.2	C02318	R00057	False	True
1.8.3.2	C00007	R00057	True	False
1.8.3.2	C01525	R00057	True	False
1.8.3.4	C00067	R01851	False	True
1.8.3.4	C00283	R01851	False	True
1.8.3.4	C00409	R01851	True	False
1.8.3.4	C00007	R01851	True	False
1.8.3.5	C00097	R07360	False	True
1.8.3.5	C00007	R07360	True	False
1.8.3.5	C06751	R07360	True	False
1.8.3.5	C15604	R07360	False	True
1.8.3.5	C03461	R09562	False	True
1.8.3.5	C19691	R09562	True	False
1.8.3.6	C03461	R09562	False	True
1.8.3.6	C00097	R09562	False	True
1.8.3.6	C19691	R09562	True	False
1.8.3.6	C00007	R09562	True	False
1.8.4.11	C03023	R04120	True	False
1.8.4.11	C00342	R04120	False	True
1.8.4.11	C03895	R04120	False	True
1.8.4.11	C00343	R04120	True	False
1.8.4.11	C15999	R07606	False	True
1.8.4.11	C00073	R07606	True	False
1.8.4.12	C03023	R07607	True	False
1.8.4.12	C15653	R07607	False	True
1.8.4.12	C00342	R07607	False	True
1.8.4.12	C00343	R07607	True	False
1.8.4.9	C00051	R05717	False	True
1.8.4.9	C00094	R05717	True	False
1.8.4.9	C00127	R05717	True	False
1.8.4.9	C00224	R05717	False	True
1.8.5.1	C00072	R01108	False	True
1.8.5.1	C00127	R01108	False	True
1.8.5.1	C00051	R01108	True	False
1.8.5.1	C05422	R01108	True	False
1.8.5.7	C00127	R11659	False	True
1.8.5.7	C00530	R11659	False	True
1.8.5.7	C21563	R11659	True	False
1.8.5.7	C00051	R11659	True	False
1.8.7.1	C05684	R03600	False	True
1.8.7.1	C00138	R03600	False	True
1.8.7.1	C01528	R03600	True	False
1.8.7.1	C00139	R03600	True	False
1.8.7.1	C00094	R00859	False	True
1.8.7.1	C00283	R00859	True	False
1.8.7.2	C00138	R09502	True	False
1.8.7.2	C00139	R09502	False	True
1.8.7.2	C00342	R09502	False	True
1.8.7.2	C00343	R09502	True	False
1.97.1.12	C03162	R09542	False	True
1.97.1.12	C00139	R09542	True	False
1.97.1.12	C03025	R09542	True	False
1.97.1.12	C00138	R09542	False	True
1.97.1.12	C00205	R09542	True	False
2.1.1.10	C00155	R00650	True	False
2.1.1.10	C00019	R00650	True	False
2.1.1.10	C00073	R00650	False	True
2.1.1.10	C00021	R00650	False	True
2.1.1.10	C03172	R11063	True	False
2.1.1.100	C00021	R04496	False	True
2.1.1.100	C00019	R04496	True	False
2.1.1.100	C04506	R04496	True	False
2.1.1.100	C04748	R04496	False	True
2.1.1.103	C00021	R06868	False	True
2.1.1.103	C00019	R06868	True	False
2.1.1.103	C01210	R06868	True	False
2.1.1.103	C13482	R06868	False	True
2.1.1.103	C00588	R06869	False	True
2.1.1.103	C00346	R02037	True	False
2.1.1.104	C00021	R06578	False	True
2.1.1.104	C00019	R06578	True	False
2.1.1.104	C00411	R06578	False	True
2.1.1.104	C12203	R06578	True	False
2.1.1.104	C00323	R01942	True	False
2.1.1.104	C00406	R01942	False	True
2.1.1.107	C00021	R03950	False	True
2.1.1.107	C00019	R03950	True	False
2.1.1.107	C02469	R03950	True	False
2.1.1.107	C05778	R03950	False	True
2.1.1.107	C01051	R03194	True	False
2.1.1.107	C02463	R03194	False	True
2.1.1.107	C15527	R07237	False	True
2.1.1.11	C00021	R04237	False	True
2.1.1.11	C00019	R04237	True	False
2.1.1.11	C03516	R04237	True	False
2.1.1.11	C04536	R04237	False	True
2.1.1.112	C00021	R04332	False	True
2.1.1.112	C00019	R04332	True	False
2.1.1.112	C04459	R04332	False	True
2.1.1.112	C03866	R04332	True	False
2.1.1.114	C00021	R04711	False	True
2.1.1.114	C00019	R04711	True	False
2.1.1.114	C05200	R04711	True	False
2.1.1.114	C05313	R04711	False	True
2.1.1.114	C17559	R08771	False	True
2.1.1.114	C17554	R08771	True	False
2.1.1.12	C05335	R04772	True	False
2.1.1.12	C00019	R04772	True	False
2.1.1.12	C05690	R04772	False	True
2.1.1.12	C00021	R04772	False	True
2.1.1.12	C03172	R00649	False	True
2.1.1.12	C00073	R00649	True	False
2.1.1.127	C00021	R05179	False	True
2.1.1.127	C00019	R05179	True	False
2.1.1.127	C06403	R05179	True	False
2.1.1.127	C06404	R05179	False	True
2.1.1.14	C05698	R09365	True	False
2.1.1.14	C04144	R09365	False	True
2.1.1.14	C05335	R09365	False	True
2.1.1.14	C04489	R09365	True	False
2.1.1.14	C00155	R04405	True	False
2.1.1.14	C00073	R04405	False	True
2.1.1.141	C00021	R05759	False	True
2.1.1.141	C00019	R05759	True	False
2.1.1.141	C11512	R05759	False	True
2.1.1.141	C08491	R05759	True	False
2.1.1.143	C00021	R05776	False	True
2.1.1.143	C00019	R05776	True	False
2.1.1.143	C11523	R05776	False	True
2.1.1.143	C11522	R05776	True	False
2.1.1.150	C10521	R06794	False	True
2.1.1.150	C00019	R06794	True	False
2.1.1.150	C06563	R06794	True	False
2.1.1.150	C00021	R06794	False	True
2.1.1.150	C15616	R07375	False	True
2.1.1.150	C15615	R07375	True	False
2.1.1.150	C10208	R07724	True	False
2.1.1.150	C12125	R07724	False	True
2.1.1.154	C00021	R07242	False	True
2.1.1.154	C00019	R07242	True	False
2.1.1.154	C15531	R07242	False	True
2.1.1.154	C08650	R07242	True	False
2.1.1.183	C00021	R10716	False	True
2.1.1.183	C00019	R10716	True	False
2.1.1.183	C20648	R10716	True	False
2.1.1.183	C20796	R10716	False	True
2.1.1.201	C00021	R09737	False	True
2.1.1.201	C00019	R09737	True	False
2.1.1.201	C19858	R09737	True	False
2.1.1.201	C19859	R09737	False	True
2.1.1.202	C17325	R00595	True	False
2.1.1.202	C00019	R00595	True	False
2.1.1.202	C04155	R00595	False	True
2.1.1.202	C00021	R00595	False	True
2.1.1.204	C17325	R00595	True	False
2.1.1.204	C00019	R00595	True	False
2.1.1.204	C04155	R00595	False	True
2.1.1.204	C00021	R00595	False	True
2.1.1.212	C15567	R07722	True	False
2.1.1.212	C00019	R07722	True	False
2.1.1.212	C16190	R07722	False	True
2.1.1.212	C00021	R07722	False	True
2.1.1.22	C00021	R02144	False	True
2.1.1.22	C00019	R02144	True	False
2.1.1.22	C01262	R02144	False	True
2.1.1.22	C00386	R02144	True	False
2.1.1.228	C00021	R00597	False	True
2.1.1.228	C00019	R00597	True	False
2.1.1.228	C01977	R00597	True	False
2.1.1.228	C04157	R00597	False	True
2.1.1.231	C00021	R09792	False	True
2.1.1.231	C00019	R09792	True	False
2.1.1.231	C19896	R09792	True	False
2.1.1.231	C19895	R09792	False	True
2.1.1.231	C00509	R12213	True	False
2.1.1.231	C05334	R12213	False	True
2.1.1.274	C00021	R10448	False	True
2.1.1.274	C00019	R10448	True	False
2.1.1.274	C12305	R10448	False	True
2.1.1.274	C00805	R10448	True	False
2.1.1.278	C00021	R10452	False	True
2.1.1.278	C00019	R10452	True	False
2.1.1.278	C20635	R10452	False	True
2.1.1.278	C00954	R10452	True	False
2.1.1.282	C00021	R10498	False	True
2.1.1.282	C00019	R10498	True	False
2.1.1.282	C20649	R10498	False	True
2.1.1.282	C20652	R10498	True	False
2.1.1.287	C00021	R10497	False	True
2.1.1.287	C00019	R10497	True	False
2.1.1.287	C20648	R10497	True	False
2.1.1.287	C20647	R10497	False	True
2.1.1.290	C00021	R10586	False	True
2.1.1.290	C00019	R10586	True	False
2.1.1.290	C20659	R10586	False	True
2.1.1.290	C20649	R10586	True	False
2.1.1.295	C00021	R07501	False	True
2.1.1.295	C00019	R07501	True	False
2.1.1.295	C15883	R07501	False	True
2.1.1.295	C15882	R07501	True	False
2.1.1.295	C17570	R10709	True	False
2.1.1.295	C16695	R10709	False	True
2.1.1.295	C20737	R10710	True	False
2.1.1.295	C20738	R10710	False	True
2.1.1.297	C00021	R10806	False	True
2.1.1.297	C00019	R10806	True	False
2.1.1.297	C02583	R10806	True	False
2.1.1.297	C20858	R10806	False	True
2.1.1.314	C04441	R11165	True	False
2.1.1.314	C00019	R11165	True	False
2.1.1.314	C21151	R11165	False	True
2.1.1.314	C00021	R11165	False	True
2.1.1.319	C00613	R11219	True	False
2.1.1.319	C00019	R11219	True	False
2.1.1.319	C21188	R11219	False	True
2.1.1.319	C00021	R11219	False	True
2.1.1.319	C04143	R11216	False	True
2.1.1.320	C00613	R11220	True	False
2.1.1.320	C00019	R11220	True	False
2.1.1.320	C21189	R11220	False	True
2.1.1.320	C00021	R11220	False	True
2.1.1.320	C04143	R11216	False	True
2.1.1.321	C00613	R11216	True	False
2.1.1.321	C00019	R11216	True	False
2.1.1.321	C04143	R11216	False	True
2.1.1.321	C00021	R11216	False	True
2.1.1.322	C00613	R11221	True	False
2.1.1.322	C00019	R11221	True	False
2.1.1.322	C21190	R11221	False	True
2.1.1.322	C00021	R11221	False	True
2.1.1.329	C00021	R04994	False	True
2.1.1.329	C00019	R04994	True	False
2.1.1.329	C03313	R04994	False	True
2.1.1.329	C21084	R04994	True	False
2.1.1.33	C00021	R00600	False	True
2.1.1.33	C00019	R00600	True	False
2.1.1.33	C04160	R00600	False	True
2.1.1.33	C01977	R00600	True	False
2.1.1.34	C00021	R02917	False	True
2.1.1.34	C00019	R02917	True	False
2.1.1.34	C04545	R02917	False	True
2.1.1.34	C01977	R02917	True	False
2.1.1.346	C00021	R11953	False	True
2.1.1.346	C00019	R11953	True	False
2.1.1.346	C21798	R11953	True	False
2.1.1.346	C21799	R11953	False	True
2.1.1.348	C00021	R12011	False	True
2.1.1.348	C00019	R12011	True	False
2.1.1.348	C21845	R12011	False	True
2.1.1.348	C21844	R12011	True	False
2.1.1.354	C00021	R03875	False	True
2.1.1.354	C02188	R03875	True	False
2.1.1.354	C00019	R03875	True	False
2.1.1.354	C05544	R03875	False	True
2.1.1.354	C05545	R04866	False	True
2.1.1.354	C05546	R04867	False	True
2.1.1.355	C00021	R03875	False	True
2.1.1.355	C02188	R03875	True	False
2.1.1.355	C00019	R03875	True	False
2.1.1.355	C05544	R03875	False	True
2.1.1.355	C05545	R04866	False	True
2.1.1.355	C05546	R04867	False	True
2.1.1.356	C00021	R03875	False	True
2.1.1.356	C02188	R03875	True	False
2.1.1.356	C00019	R03875	True	False
2.1.1.356	C05544	R03875	False	True
2.1.1.356	C05545	R04866	False	True
2.1.1.356	C05546	R04867	False	True
2.1.1.357	C00021	R03875	False	True
2.1.1.357	C02188	R03875	True	False
2.1.1.357	C00019	R03875	True	False
2.1.1.357	C05544	R03875	False	True
2.1.1.357	C05545	R04866	False	True
2.1.1.368	C00021	R03875	False	True
2.1.1.368	C02188	R03875	True	False
2.1.1.368	C00019	R03875	True	False
2.1.1.368	C05544	R03875	False	True
2.1.1.368	C05545	R04866	False	True
2.1.1.369	C00021	R03875	False	True
2.1.1.369	C02188	R03875	True	False
2.1.1.369	C00019	R03875	True	False
2.1.1.369	C05544	R03875	False	True
2.1.1.37	C00021	R00380	False	True
2.1.1.37	C00019	R00380	True	False
2.1.1.37	C02967	R00380	False	True
2.1.1.37	C00039	R00380	True	False
2.1.1.37	C00856	R04858	True	False
2.1.1.398	C00021	R13427	False	True
2.1.1.398	C00019	R13427	True	False
